,State,Year,Unemployment Rate,Crime Rate
102,AZ,2000,7.698856593105879e-05,0.22724295954182644
103,AZ,2001,9.029641418467727e-05,0.2290498940449214
104,AZ,2002,0.00011179673321234121,0.23540352408739001
105,AZ,2003,0.0001029175752461544,0.2203676426569869
106,AZ,2004,8.768477523655115e-05,0.19434556024613062
107,AZ,2005,7.866612621150958e-05,0.17935809583291268
108,AZ,2006,6.82416962602318e-05,0.17244326354884718
109,AZ,2007,6.0863686954299383e-05,0.15935305907863612
110,AZ,2008,9.422815983557379e-05,0.14115916789996585
111,AZ,2009,0.00015059633601979933,0.12175970749773568
112,AZ,2010,0.0001616520285325888,0.12318891878229102
113,AZ,2011,0.00014689248938701765,0.12273872542160078
114,AZ,2012,0.00012745855726987738,0.1210612062097809
115,AZ,2013,0.00011706109286861773,0.11378302054997162
116,AZ,2014,0.00010076529930101595,0.10667929983938162
117,AR,1976,0.0003319108582266477,0.32306306306306304
118,AR,1977,0.00030200559701492534,0.3116651119402985
119,AR,1978,0.00028247941445562675,0.3167154620311071
120,AR,1979,0.0002855504587155963,0.3321834862385321
121,AR,1980,0.00032981076926512137,0.33371613507136705
122,AR,1981,0.00038142981691368787,0.3309851787271142
123,AR,1982,0.0004328677433435181,0.33798341335661286
124,AR,1983,0.0004241838487972508,0.3007345360824742
125,AR,1984,0.0003714346530438484,0.28671775223499363
126,AR,1985,0.0003688003391267486,0.303946587537092
127,AR,1986,0.00036117200674536256,0.33092327150084316
128,AR,1987,0.00033919597989949746,0.3555402010050251
129,AR,1988,0.00031449215524360035,0.34843930635838144
130,AR,1989,0.00029023275145469656,0.3786907730673317
131,AR,1990,0.0002935264652394474,0.4140765083112657
132,AR,1991,0.00031336424957841485,0.43633642495784153
133,AR,1992,0.00029595664860358485,0.3969779074614422
134,AR,1993,0.00025404290429042906,0.3969306930693069
135,AR,1994,0.00021842641663269465,0.39125560538116594
136,AR,1995,0.00019492753623188405,0.3776851851851852
137,AR,1996,0.00020948207171314742,0.3744382470119522
138,AR,1997,0.00020741181133571143,0.3740507332540627
139,AR,1998,0.00020390070921985816,0.33754531126871556
140,AR,1999,0.00018029508033517639,0.3168607647725362
141,AR,2000,0.00015927283608887559,0.30787012792698437
142,AR,2001,0.00018399093330681213,0.30653898878464303
143,AR,2002,0.00020260373325923375,0.307682018188886
144,AR,2003,0.00021750335621646073,0.299786565895855
145,AR,2004,0.00020756363636363636,0.32985090909090914
146,AR,2005,0.0001891409326917673,0.331144342272314
147,AR,2006,0.00018350177453829277,0.322906912872589
148,AR,2007,0.00018724444819152834,0.31695743998600256
149,AR,2008,0.0001914624622205723,0.30664812862691265
150,AR,2009,0.0002716780010036512,0.2970046202564502
151,AR,2010,0.00028039545616972684,0.27772567521498587
152,AR,2011,0.0002827213941962484,0.2885915723978436
153,AR,2012,0.0002567946334498147,0.28326058332892634
154,AR,2013,0.00024503466818081194,0.2741616857033255
155,AR,2014,0.00020311026713129758,0.2567650889016168
156,CA,1976,4.2518587360594795e-05,0.06723048327137547
157,CA,1977,3.813481914504932e-05,0.0640176287906467
158,CA,1978,3.210729344218176e-05,0.06384049520050238
159,CA,1979,2.7462989072964395e-05,0.06581556221360592
160,CA,1980,2.903621686947683e-05,0.06657167819389888
161,CA,1981,3.070077403866054e-05,0.06283786580570387
162,CA,1982,4.021193981556383e-05,0.05893423394272772
163,CA,1983,3.8897274966235006e-05,0.05304997219353301
164,CA,1984,3.031379283428304e-05,0.05049059402076341
165,CA,1985,2.727858903849801e-05,0.049444339085909346
166,CA,1986,2.4895296690263518e-05,0.050130462177087574
167,CA,1987,2.096663413223439e-05,0.04704117413151141
168,CA,1988,1.8844078386821923e-05,0.04711339108207895
169,CA,1989,1.7606578811547327e-05,0.0465433712968379
170,CA,1990,1.9348104626673483e-05,0.04437866492096897
171,CA,1991,2.5319289005924948e-05,0.04458591178406846
172,CA,1992,3.0155181909482617e-05,0.04327923024589368
173,CA,1993,3.0332254653807956e-05,0.0413754765947903
174,CA,1994,2.7336069485539756e-05,0.03928446438229773
175,CA,1995,2.487574788692266e-05,0.036918864161575235
176,CA,1996,2.2846477194303282e-05,0.03267300332517724
177,CA,1997,1.973162266022065e-05,0.030156191892896984
178,CA,1998,1.8189610310098877e-05,0.026588300119386538
179,CA,1999,1.581529902998393e-05,0.022959035207625277
180,CA,2000,1.4590373636381672e-05,0.022082185077029613
181,CA,2001,1.570210202100475e-05,0.022503745108844352
182,CA,2002,1.9047490619532274e-05,0.0226075743244969
183,CA,2003,1.9175070423265992e-05,0.022592744739883402
184,CA,2004,1.7320443664503675e-05,0.022050922439176033
185,CA,2005,1.4936045925796564e-05,0.021278056981955625
186,CA,2006,1.3440289142860373e-05,0.020380689881264374
187,CA,2007,1.4704588912356957e-05,0.019519760436941046
188,CA,2008,1.979232828135174e-05,0.018745987462519043
189,CA,2009,3.014474673001735e-05,0.017338775656853544
190,CA,2010,3.2741269409948496e-05,0.01644107195532039
191,CA,2011,3.109282674926739e-05,0.015897491379150898
192,CA,2012,2.7302719235045965e-05,0.016764790665906876
193,CA,2013,2.324401824310662e-05,0.015872960941072316
194,CA,2014,1.9328651504413374e-05,0.014602925069261002
195,CO,1976,0.00022551296941540844,0.525156794425087
196,CO,1977,0.00024310805651011835,0.5213783886979764
197,CO,1978,0.00020786516853932584,0.5117977528089888
198,CO,1979,0.00017164502164502166,0.5087337662337662
199,CO,1980,0.00020122241225789124,0.5095561538031279
200,CO,1981,0.00019433007087411408,0.49632804589942625
201,CO,1982,0.00024082101806239737,0.4650180623973727
202,CO,1983,0.00022644154189232238,0.422245938196878
203,CO,1984,0.00017123977344241662,0.40724354940213975
204,CO,1985,0.0001880222841225627,0.4282884555865057
205,CO,1986,0.00023008876645240283,0.43048056320783595
206,CO,1987,0.00022930825242718444,0.3914623786407767
207,CO,1988,0.00019781155015197567,0.375580547112462
208,CO,1989,0.00017132951462164606,0.36415134157371115
209,CO,1990,0.0001586027657893986,0.3675213104443488
210,CO,1991,0.00015522653242522948,0.35972756884809004
211,CO,1992,0.00017268011527377523,0.34344668587896254
212,CO,1993,0.00014910263600673024,0.3099719573752103
213,CO,1994,0.00011646608315098468,0.2909381838074398
214,CO,1995,0.000107419268748332,0.28803309314117964
215,CO,1996,0.00011095997907402564,0.2677766152236463
216,CO,1997,8.926277934754688e-05,0.23890829694323146
217,CO,1998,9.148829010324855e-05,0.22600856207504408
218,CO,1999,7.581112355043586e-05,0.20035339077885272
219,CO,2000,6.412073110652898e-05,0.18518057843967153
220,CO,2001,8.575963515143007e-05,0.18985603439773824
221,CO,2002,0.00012292684530790699,0.19343037881596992
222,CO,2003,0.0001310132106086837,0.1890280064376347
223,CO,2004,0.00011914848491499343,0.18647183365020067
224,CO,2005,0.00010775642544595614,0.19033323004442135
225,CO,2006,9.063030346635666e-05,0.16130847605817927
226,CO,2007,7.678676297409347e-05,0.1378582602336926
227,CO,2008,9.7682821752031e-05,0.1285505934256728
228,CO,2009,0.0001449425921459146,0.11978909191067891
229,CO,2010,0.0001728512753947745,0.11879686795470089
230,CO,2011,0.0001633601769402979,0.11374035387277767
231,CO,2012,0.0001517499515363647,0.11533959808519502
232,CO,2013,0.00013008133782339666,0.11202965960722189
233,CO,2014,9.3206215390751e-05,0.10570092679689895
234,CT,1976,0.0002981071543150465,0.3211196663458453
235,CT,1977,0.00022522522522522523,0.3115926640926641
236,CT,1978,0.00016886092287834783,0.31813488222007097
237,CT,1979,0.00016507223113964689,0.3710818619582665
238,CT,1980,0.00018738546870921134,0.3800435768138267
239,CT,1981,0.00019715836526181354,0.3727490421455939
240,CT,1982,0.00021699968284173801,0.34427529337139234
241,CT,1983,0.00019174633524537922,0.3172594008922881
242,CT,1984,0.0001479708306911858,0.29352251109701966
243,CT,1985,0.00014911783238815373,0.2964555765595463
244,CT,1986,0.00012072750078394481,0.30283788021323305
245,CT,1987,0.00010485829959514171,0.3111616318903768
246,CT,1988,9.077445232952793e-05,0.31456957729095963
247,CT,1989,0.00011577647422043841,0.3254090768755789
248,CT,1990,0.00015591174756230083,0.3277493097292581
249,CT,1991,0.00019878456396232145,0.32598906107566095
250,CT,1992,0.00022986894239561108,0.30801280097531236
251,CT,1993,0.00020241074153188893,0.2838175160207507
252,CT,1994,0.00017099236641221374,0.2777404580152672
253,CT,1995,0.00016717557251908396,0.27500458015267176
254,CT,1996,0.00016774587660354308,0.25825901038485033
255,CT,1997,0.0001529051987767584,0.2436880733944954
256,CT,1998,0.0001051313378130727,0.23131032376298108
257,CT,1999,8.735444607317847e-05,0.20653674508254186
258,CT,2000,7.02379781328502e-05,0.18984808688132515
259,CT,2001,9.121872053879896e-05,0.18105736851023785
260,CT,2002,0.00012528237687818754,0.17427348220530525
261,CT,2003,0.00015463326221120977,0.1711117993897263
262,CT,2004,0.00014195622363864067,0.16999021996784192
263,CT,2005,0.000139486348591325,0.1629102285513673
264,CT,2006,0.00012363013219835944,0.16467944472865714
265,CT,2007,0.00012777284928314434,0.1582812938549968
266,CT,2008,0.00016231336676137564,0.15979998012139657
267,CT,2009,0.0002254789829598941,0.15060165626009014
268,CT,2010,0.0002547337461802524,0.13820732105010264
269,CT,2011,0.0002455727619435824,0.13540516299445984
270,CT,2012,0.00023225350210829497,0.13542367053523824
271,CT,2013,0.00021648407305670676,0.1244144414213602
272,CT,2014,0.00018397537504757865,0.11979947045564557
273,DE,1976,0.0015020618556701032,2.1527319587628866
274,DE,1977,0.0014532646048109968,2.134054982817869
275,DE,1978,0.0012692967409948543,2.1797255574614063
276,DE,1979,0.0012400343642611682,2.242542955326461
277,DE,1980,0.0012777855304239054,2.278695111965957
278,DE,1981,0.0013127090301003343,2.2372240802675587
279,DE,1982,0.0013911960132890367,2.121229235880399
280,DE,1983,0.001276072607260726,1.8039603960396038
281,DE,1984,0.0010264274061990211,1.6335562805872756
282,DE,1985,0.0008279742765273312,1.595257234726688
283,DE,1986,0.0006859399684044233,1.5265876777251186
284,DE,1987,0.00048012422360248447,1.5337732919254659
285,DE,1988,0.0004772727272727273,1.4542727272727274
286,DE,1989,0.0005200594353640416,1.4458543833580981
287,DE,1990,0.0007092805418453002,1.60930876295469
288,DE,1991,0.0009105882352941177,1.726279411764706
289,DE,1992,0.0007873730043541364,1.4073875181422355
290,DE,1993,0.0007202857142857143,1.392042857142857
291,DE,1994,0.0006822946175637394,1.385113314447592
292,DE,1995,0.0006020920502092051,1.4389679218967923
293,DE,1996,0.0007092413793103448,1.3503172413793108
294,DE,1997,0.0005441256830601092,1.5800409836065572
295,DE,1998,0.000496236559139785,1.441706989247312
296,DE,1999,0.0004545225323739479,1.2840626484663016
297,DE,2000,0.0004763910158244002,1.142930066360388
298,DE,2001,0.0004393678626259888,1.0169734082016169
299,DE,2002,0.000499413731706258,0.979223147981562
300,DE,2003,0.0005215323051801224,0.9999437766907938
301,DE,2004,0.0004809238750031624,0.9393435967371389
302,DE,2005,0.0004920753533450313,0.8912361403329526
303,DE,2006,0.000418875281788826,0.9789144627382609
304,DE,2007,0.00039802766997701106,0.944512028715349
305,DE,2008,0.0005660342781745796,0.9857609507360048
306,DE,2009,0.0009339955395979311,0.9036381425385428
307,DE,2010,0.0009354384124330956,0.906253889787862
308,DE,2011,0.0008258665818042872,0.8804838917476108
309,DE,2012,0.0007851236515228673,0.8503107235895855
310,DE,2013,0.0007232717997492543,0.7843478448834895
311,DE,2014,0.0006110425880758518,0.740422866695026
312,DC,1976,0.001282051282051282,2.018076923076923
313,DC,1977,0.001327246376811594,2.0928695652173914
314,DC,1978,0.0012240356083086054,2.243115727002967
315,DC,1979,0.0010708841463414635,2.622576219512195
316,DC,1980,0.001160991321294706,3.1556295091722246
317,DC,1981,0.00140062893081761,3.357751572327044
318,DC,1982,0.0016548335974643422,3.2997464342313787
319,DC,1983,0.001797752808988764,2.9771428571428573
320,DC,1984,0.0014686998394863565,2.7580417335473513
321,DC,1985,0.0013006389776357827,2.5556549520766776
322,DC,1986,0.0012033546325878595,2.6643130990415336
323,DC,1987,0.0010181672025723473,2.7175723472668816
324,DC,1988,0.0008117741935483872,3.198274193548387
325,DC,1989,0.0008125827814569537,3.40841059602649
326,DC,1990,0.0010326248146317351,3.5505684626791894
327,DC,1991,0.0012959866220735787,3.6013545150501676
328,DC,1992,0.0014572156196943973,3.8733276740237694
329,DC,1993,0.0014749134948096887,4.069584775086505
330,DC,1994,0.001397719298245614,3.8895789473684217
331,DC,1995,0.0015839350180505418,4.39476534296029
332,DC,1996,0.001553038674033149,4.38182320441989
333,DC,1997,0.0015137996219281662,3.7199054820415878
334,DC,1998,0.0016108986615678779,3.3787762906309746
335,DC,1999,0.0012267822736030827,3.1086705202312137
336,DC,2000,0.0009803184636549727,2.5439858476136203
337,DC,2001,0.0011036523521231322,2.6985023230200307
338,DC,2002,0.0011258756371264871,2.8276380682307343
339,DC,2003,0.001225386463900147,2.685861339263298
340,DC,2004,0.0014042678339128067,2.2453129426114007
341,DC,2005,0.001095268611405569,2.016926409975792
342,DC,2006,0.000995993327945248,2.119340360772445
343,DC,2007,0.0009391594650275713,2.1524685020364034
344,DC,2008,0.001091186196105996,2.2108601581865157
345,DC,2009,0.0015467175401938107,2.034763206299601
346,DC,2010,0.0015567553627635095,2.012920887666305
347,DC,2011,0.0016409809053019287,1.9357209783205713
348,DC,2012,0.0014287360658765732,1.9252257955533942
349,DC,2013,0.0013068643113427441,1.8732081261910523
350,DC,2014,0.0011800095007838906,1.9480249448696525
351,FL,1976,0.00010885880536753353,0.16664885405533783
352,FL,1977,9.672266919072409e-05,0.15945575011831517
353,FL,1978,7.825226902490109e-05,0.16452175936700023
354,FL,1979,6.687358916478554e-05,0.1735451467268623
355,FL,1980,6.341516645775653e-05,0.17564234640505935
356,FL,1981,6.566004328152666e-05,0.15802577218178243
357,FL,1982,8.080837173579109e-05,0.14334005376344086
358,FL,1983,7.982209737827716e-05,0.12698689138576777
359,FL,1984,5.8154154518950436e-05,0.1242948250728863
360,FL,1985,5.256906563434805e-05,0.13327819813478797
361,FL,1986,4.9610278372591004e-05,0.14095845824411135
362,FL,1987,4.408217582965982e-05,0.1414488896282126
363,FL,1988,4.1407449301123045e-05,0.1444235275107053
364,FL,1989,4.393496961565781e-05,0.13897087838371086
365,FL,1990,4.7279602619461574e-05,0.13620111909745042
366,FL,1991,5.6805001129773286e-05,0.12875197710326125
367,FL,1992,6.098013048635824e-05,0.12393683274021351
368,FL,1993,5.208714087287083e-05,0.12209956868192119
369,FL,1994,4.628395327169784e-05,0.11825342220311046
370,FL,1995,3.912184102781307e-05,0.10873288154736693
371,FL,1996,3.564583333333334e-05,0.10412916666666668
372,FL,1997,3.253036713525318e-05,0.09924662208270778
373,FL,1998,2.899570930544382e-05,0.09233172432287476
374,FL,1999,2.5755655854673515e-05,0.08213155713718871
375,FL,2000,2.304413022893089e-05,0.07126223644566534
376,FL,2001,2.835098297047699e-05,0.06812908553116562
377,FL,2002,3.3747309516268e-05,0.0650347139575529
378,FL,2003,3.063677008910018e-05,0.06104176430617451
379,FL,2004,2.664875128196427e-05,0.056302317515298725
380,FL,2005,2.0778705046563266e-05,0.05315285050684112
381,FL,2006,1.7827639397214622e-05,0.0519914772274986
382,FL,2007,2.1960148138951413e-05,0.05272353230955283
383,FL,2008,3.428024578330608e-05,0.05269871685051674
384,FL,2009,5.614423025521296e-05,0.04804517690152573
385,FL,2010,5.861365696083889e-05,0.04344958941510184
386,FL,2011,5.236276495941624e-05,0.042259140976054106
387,FL,2012,4.377677076597807e-05,0.03895449394844889
388,FL,2013,3.690247568010528e-05,0.03634636205517351
389,FL,2014,3.158350272456095e-05,0.03970784732163803
390,GA,1976,0.00016482897384305836,0.19354124748490945
391,GA,1977,0.00013684627575277338,0.1687400950871632
392,GA,1978,0.0001122738001573564,0.18769669551534227
393,GA,1979,9.98046111762407e-05,0.21167838999609218
394,GA,1980,0.00011664828376120727,0.20750803901088918
395,GA,1981,0.00011447297539953313,0.20213682887412462
396,GA,1982,0.00013862386948040433,0.18495300585210142
397,GA,1983,0.0001349092812281926,0.1571946964410328
398,GA,1984,0.00010450573924961453,0.15412540688709953
399,GA,1985,0.00010751338688085676,0.17102242302543505
400,GA,1986,9.760812581913498e-05,0.17875
401,GA,1987,9.108003857280617e-05,0.18617807778849244
402,GA,1988,8.904858615841275e-05,0.19767380096859863
403,GA,1989,8.55811062771908e-05,0.21979645742697326
404,GA,1990,8.42515902526251e-05,0.20881057377524923
405,GA,1991,7.839347727615884e-05,0.19608787558508226
406,GA,1992,0.00010232558139534884,0.18976447933639462
407,GA,1993,8.685846465230592e-05,0.17906317767818417
408,GA,1994,7.406094968107725e-05,0.17038695960311837
409,GA,1995,6.724066101930287e-05,0.16674489654214694
410,GA,1996,6.347069223446212e-05,0.17162518699850401
411,GA,1997,6.100721346513492e-05,0.15473417045150947
412,GA,1998,5.583616854226643e-05,0.14297173514786707
413,GA,1999,5.0396495228703786e-05,0.1322083038016291
414,GA,2000,4.366970652613532e-05,0.11607346918134141
415,GA,2001,4.818172289989253e-05,0.11026476511053185
416,GA,2002,5.861419790835796e-05,0.1057080373899594
417,GA,2003,5.561023735486592e-05,0.10866528515085647
418,GA,2004,5.335199793588992e-05,0.10483028446886114
419,GA,2005,5.85816474319941e-05,0.10053924680207164
420,GA,2006,5.027797590779352e-05,0.0929405685063586
421,GA,2007,4.74082610859373e-05,0.09180125199717122
422,GA,2008,6.444523002053327e-05,0.09279514304734876
423,GA,2009,0.00010097453396818931,0.08343802976658045
424,GA,2010,0.0001086267448106533,0.08322559036061711
425,GA,2011,0.00010420424643769248,0.08184084317286389
426,GA,2012,9.253053205005504e-05,0.07671915677506036
427,GA,2013,8.204299873563734e-05,0.07545654677616538
428,GA,2014,7.023629879662402e-05,0.07237844648834847
429,HI,1976,0.001057835400225479,1.425479143179256
430,HI,1977,0.0008817877094972067,1.4628156424581005
431,HI,1978,0.0007887402452619843,1.5911148272017834
432,HI,1979,0.0006648087431693989,1.584153005464481
433,HI,1980,0.0005208981216569226,1.5512397893602026
434,HI,1981,0.0005524004085801839,1.3367517875383044
435,HI,1982,0.0006338028169014084,1.3247987927565394
436,HI,1983,0.0006028347996089932,1.1357869012707724
437,HI,1984,0.000546968238691049,1.0557074109720885
438,HI,1985,0.0005099620493358634,0.9868121442125238
439,HI,1986,0.000450376647834275,1.0680508474576271
440,HI,1987,0.0003524469067405356,1.0744228993536473
441,HI,1988,0.00028975297346752057,1.0958920402561756
442,HI,1989,0.00022634892086330935,1.1277787769784173
443,HI,1990,0.00023912025402692043,1.102064645483921
444,HI,1991,0.00025180616740088106,1.0520440528634363
445,HI,1992,0.0003728448275862069,1.0537758620689655
446,HI,1993,0.00038250853242320816,1.071160409556314
447,HI,1994,0.00046929601357082276,1.1332400339270567
448,HI,1995,0.0004942712721145746,1.2128896377422074
449,HI,1996,0.0005285472972972972,1.1122550675675675
450,HI,1997,0.0005251053074978938,1.0148188711036226
451,HI,1998,0.0005113160100586756,0.8940486169321039
452,HI,1999,0.00045483033698103,0.8157675641524188
453,HI,2000,0.0003507940739738035,0.8582404004169909
454,HI,2001,0.00036739297682848905,0.8760219849000508
455,HI,2002,0.00033989890888984353,0.9775902078163045
456,HI,2003,0.0003296883696161377,0.8883808273039948
457,HI,2004,0.00026804022425688757,0.8002541747086658
458,HI,2005,0.00022383171624735525,0.7940449768236001
459,HI,2006,0.00020287857312885747,0.7002111244047055
460,HI,2007,0.00021754917452866942,0.6849760166060459
461,HI,2008,0.00033442064030529467,0.5960263872479231
462,HI,2009,0.0005520476722118504,0.6088429544047227
463,HI,2010,0.0005091835679377185,0.5301464984644544
464,HI,2011,0.0004952366578165034,0.49850195446144735
465,HI,2012,0.00043162672920458387,0.48434993417692374
466,HI,2013,0.00034776758053835845,0.4914310777885104
467,HI,2014,0.00030643276336839344,0.46558760067372945
468,ID,1976,0.0006718411552346571,1.0278098676293623
469,ID,1977,0.0006747957992998834,0.9626487747957992
470,ID,1978,0.0006226651480637813,0.9145330296127564
471,ID,1979,0.000643646408839779,0.9371712707182319
472,ID,1980,0.0007983010272045475,1.0135763101812258
473,ID,1981,0.0008089676746611053,0.9448696558915537
474,ID,1982,0.0010310880829015544,0.8462590673575129
475,ID,1983,0.0009066734074823054,0.7817593528816988
476,ID,1984,0.0007325674325674327,0.7335964035964035
477,ID,1985,0.0007852736318407961,0.7777313432835821
478,ID,1986,0.0008424725822532401,0.8388733798604185
479,ID,1987,0.0007648296593186373,0.8329158316633266
480,ID,1988,0.000603903903903904,0.7953853853853854
481,ID,1989,0.0005218934911242603,0.77534516765286
482,ID,1990,0.0005495908116124278,0.8059804380237776
483,ID,1991,0.0005999037536092396,0.8076612127045234
484,ID,1992,0.0005974695407685098,0.7490534208059981
485,ID,1993,0.0005466787989080983,0.6997452229299362
486,ID,1994,0.0004795233892321271,0.7196822594880847
487,ID,1995,0.00046577815993121234,0.7569045571797076
488,ID,1996,0.0004457527333894028,0.6749453322119429
489,ID,1997,0.00042561983471074385,0.6487851239669422
490,ID,1998,0.0004170056956875509,0.6045077298616761
491,ID,1999,0.00039282575697052003,0.5033075017975553
492,ID,2000,0.00036384629117131766,0.4924676553166923
493,ID,2001,0.0003855866907469038,0.4746987130703438
494,ID,2002,0.0004144814626199815,0.47170626092602025
495,ID,2003,0.0004096459927112274,0.4645166104134938
496,ID,2004,0.0003530111673380449,0.4341356423011311
497,ID,2005,0.00028040384309977774,0.41332981662512147
498,ID,2006,0.00023866918064870284,0.3608541629019445
499,ID,2007,0.00020561530530171365,0.3377346435445598
500,ID,2008,0.0003335704573255564,0.30680213359093217
501,ID,2009,0.0005665671066327425,0.2931683961907128
502,ID,2010,0.0005707458840991864,0.2827760387295033
503,ID,2011,0.0005267265416632991,0.28766644104097633
504,ID,2012,0.0004528105591035291,0.27631158380285664
505,ID,2013,0.00037926816187316433,0.258506252623473
506,ID,2014,0.0002962439062591773,0.25240078704700747
507,IL,1976,5.907026449372161e-05,0.09716359426484994
508,IL,1977,5.5135615829257455e-05,0.09475767007558915
509,IL,1978,5.314417860001778e-05,0.09996975896113136
510,IL,1979,4.9127337488869105e-05,0.10741139804096173
511,IL,1980,7.170370359932865e-05,0.11041947635336558
512,IL,1981,7.449148843299868e-05,0.10677695329550413
513,IL,1982,9.929245283018868e-05,0.1020317959468903
514,IL,1983,0.0001026641128330141,0.09649051018631377
515,IL,1984,7.847276518113108e-05,0.09215880462166623
516,IL,1985,7.845687039445167e-05,0.09208929345470308
517,IL,1986,7.168126246423307e-05,0.0963305297840978
518,IL,1987,6.439302365739942e-05,0.09353306855465378
519,IL,1988,5.782224532224532e-05,0.09738132363132362
520,IL,1989,5.182707153885744e-05,0.09674300909246869
521,IL,1990,5.3732952997576165e-05,0.10384579919762754
522,IL,1991,6.273932253313697e-05,0.10624707615004764
523,IL,1992,6.77757716447425e-05,0.09913850915656436
524,IL,1993,6.354620842951184e-05,0.09605796358040525
525,IL,1994,4.920864533696393e-05,0.0957428522804629
526,IL,1995,4.3677092138630596e-05,0.09223499577345733
527,IL,1996,4.4593567991896685e-05,0.08981176669198954
528,IL,1997,4.020679219905851e-05,0.08643409549428378
529,IL,1998,3.6803652968036534e-05,0.08067330842673309
530,IL,1999,3.59322810897095e-05,0.07444776173550115
531,IL,2000,3.49617325237435e-05,0.06826797628496245
532,IL,2001,4.253117774941301e-05,0.06556750129210917
533,IL,2002,5.190503721979682e-05,0.06391001368376635
534,IL,2003,5.33635352496192e-05,0.06078304307654774
535,IL,2004,4.8835684284853006e-05,0.05852336875598646
536,IL,2005,4.458918608833061e-05,0.05708778875943594
537,IL,2006,3.526348643271454e-05,0.055505117296876474
538,IL,2007,3.8646033455778575e-05,0.05398151401574225
539,IL,2008,4.8831292766620606e-05,0.05360590805935683
540,IL,2009,7.900601754754632e-05,0.05010065908833718
541,IL,2010,8.092210079754057e-05,0.04926031655554673
542,IL,2011,7.54291373581699e-05,0.04825442978993685
543,IL,2012,6.980778651732894e-05,0.04665224143376164
544,IL,2013,7.01443972298471e-05,0.04179960640940745
545,IL,2014,5.50596324078574e-05,0.0379136653784224
546,IN,1976,0.00011490003772161448,0.17628442097321761
547,IN,1977,0.00010881801125703566,0.1603339587242026
548,IN,1978,0.00010405656866393747,0.1614644585039077
549,IN,1979,0.00011975925925925925,0.1704222222222222
550,IN,1980,0.00017655773934313268,0.18056425597539547
551,IN,1981,0.00018066227588730332,0.16611050128064395
552,IN,1982,0.00021902760007311278,0.16192469384024857
553,IN,1983,0.0002045628764373061,0.15075013688629313
554,IN,1984,0.0001558202982902874,0.14294106947981083
555,IN,1985,0.00014169849063466085,0.14235497363156938
556,IN,1986,0.0001247638081395349,0.1400744912790698
557,IN,1987,0.00011269209907792441,0.14896944494666425
558,IN,1988,9.431390134529148e-05,0.14887713004484304
559,IN,1989,8.65725013409619e-05,0.1587681029858752
560,IN,1990,9.545180792975092e-05,0.16894356745540667
561,IN,1991,0.0001066488413547237,0.17175757575757575
562,IN,1992,0.00011554221123277994,0.16555987283645354
563,IN,1993,9.422370033257483e-05,0.156311920182041
564,IN,1994,8.475312934631433e-05,0.15969575799721833
565,IN,1995,7.897639152162675e-05,0.15962605548854045
566,IN,1996,6.962848827255607e-05,0.15402328368430063
567,IN,1997,6.011255115961801e-05,0.15232776261937245
568,IN,1998,5.241566367180878e-05,0.14136124766909647
569,IN,1999,5.118712224888148e-05,0.12673944930262174
570,IN,2000,5.098277522270016e-05,0.1234079189406766
571,IN,2001,6.93680149469302e-05,0.12482815094414763
572,IN,2002,8.432797410000759e-05,0.12185652127941389
573,IN,2003,8.521557378728303e-05,0.11961956722489346
574,IN,2004,8.605104249761946e-05,0.11979532121948362
575,IN,2005,8.764735631985795e-05,0.12076726865973436
576,IN,2006,7.971781193375487e-05,0.11945950911694267
577,IN,2007,7.19746571038766e-05,0.11682998205440288
578,IN,2008,9.22564198424537e-05,0.11566474176984289
579,IN,2009,0.0001604829309401843,0.10730933738827264
580,IN,2010,0.00015984600551380128,0.1045662495828597
581,IN,2011,0.00013977143349968918,0.10721794844447499
582,IN,2012,0.00012745912910525314,0.10319401901134055
583,IN,2013,0.00011654747361511606,0.0976469372501888
584,IN,2014,9.045219274942377e-05,0.09126621700795304
585,IA,1976,0.0001399651567944251,0.28233101045296166
586,IA,1977,0.00013546370267453976,0.2682493921500521
587,IA,1978,0.0001335290055248619,0.27486878453038677
588,IA,1979,0.00014495349638305203,0.2963658284533242
589,IA,1980,0.00020692591385113992,0.3264869296555063
590,IA,1981,0.00022695892302381776,0.32561615464273386
591,IA,1982,0.0002928743545611015,0.2847882960413081
592,IA,1983,0.0002794148020654045,0.26981067125645436
593,IA,1984,0.00023996563573883158,0.26114089347079034
594,IA,1985,0.0002591886269070735,0.2734361997226075
595,IA,1986,0.00023735531392493864,0.29117502630655906
596,IA,1987,0.00019407198306280876,0.29218419195483414
597,IA,1988,0.00015906845448129852,0.2876958362738179
598,IA,1989,0.0001476056338028169,0.2874225352112676
599,IA,1990,0.00015845834436239425,0.295369955217511
600,IA,1991,0.00016726296958855097,0.2958139534883721
601,IA,1992,0.00015913940256045517,0.2814509246088194
602,IA,1993,0.00014392324093816632,0.27337597725657425
603,IA,1994,0.00012460233297985153,0.25836691410392365
604,IA,1995,0.00012139338494018297,0.2886629134412385
605,IA,1996,0.00012387798036465636,0.25589060308555406
606,IA,1997,0.00010957223001402526,0.2675876577840112
607,IA,1998,9.636617749825296e-05,0.2446226415094339
608,IA,1999,9.00184114311882e-05,0.22468707014291772
609,IA,2000,8.970298572543574e-05,0.22100423603128022
610,IA,2001,0.000113132241938603,0.224511394568902
611,IA,2002,0.00013597471251839338,0.23497193307537192
612,IA,2003,0.00015323034586278066,0.22120506761441971
